post_id,image_ID,comments_count,likes_count,followers,author_name,caption,date,year,month,day,category,labels_x,labels_y,topic_0,topic_1,topic_2,topic_3,topic_4,path
shwetarohira_533824_3067560929648188432_8946_85,2023-03-27_07-23-00_UTC_6.jpg,85,8946,0,shwetarohira,"Happy Theatres day to all ❤️ #thatsmygirl my debut theatre play which gave me memories that I will cherish all my life. If somebody will ask me what’s the best thing that ever happened to you hands down I would say this play 🙌 Thanks to @bharatdabholkar @ananthmahadevanofficial @mohanazaad @riicha.goel I had this experience of being on the stage and having the best debut one can ask for ❤️ well I can go on with the emotions I faced from happy to scary all of it but the insta says caption too long. Can share numerous photo but the #photodump also says #morethanenough so on the last note I can just say there moments these memories are much more than I can express 🥳🤩🤗
#worldtheatreday",2023-03-2,2023,3,2,Core Influencers,"Flash photography,Sleeve,Gesture,Entertainment,Fun,Event,Cap,Performing arts,Electric blue,T-shirt,","Sharing,Gesture,Font,Happy,Poster,Lipstick,Event,Advertising,Fun,Conversation,,Smile,Tartan,Flash photography,Plaid,Entertainment,Event,Fashion design,Long hair,Spokesperson,Fun,,Smile,Workwear,Fashion,Sleeve,Yellow,Gesture,High-visibility clothing,Collar,Travel,Happy,,Shorts,Human,Performing arts,Entertainment,Fun,Leisure,Youth,Event,Stage,Fashion design,,Smile,Watch,Hand,Hairstyle,Outerwear,Arm,Shoulder,Facial expression,Organ,Human,,Smile,Pink,Happy,Fashion design,Entertainment,Performing arts,Leisure,Chair,Event,Fun,,Flash photography,Sleeve,Gesture,Entertainment,Fun,Event,Cap,Performing arts,Electric blue,T-shirt,,Glasses,Vision care,Flash photography,Gesture,Entertainment,Performing arts,Eyewear,Event,Music,Fun,,Smile,Flash photography,Gesture,Entertainment,Happy,Performing arts,Event,Fashion design,Belt,Jewellery,,Smile,Artist,Textile,Beard,Art,Paint,Hat,Wall,Graffiti,Cool,",0.00043448183,0.22577107,0.00091712567,0.5503606,0.22251673,Data/shwetarohira_533824_3067560929648188432_8946_85/2023-03-27_07-23-00_UTC_6.jpg
shwetarohira_533824_3067560929648188432_8946_85,2023-03-27_07-23-00_UTC_2.jpg,85,8946,0,shwetarohira,"Happy Theatres day to all ❤️ #thatsmygirl my debut theatre play which gave me memories that I will cherish all my life. If somebody will ask me what’s the best thing that ever happened to you hands down I would say this play 🙌 Thanks to @bharatdabholkar @ananthmahadevanofficial @mohanazaad @riicha.goel I had this experience of being on the stage and having the best debut one can ask for ❤️ well I can go on with the emotions I faced from happy to scary all of it but the insta says caption too long. Can share numerous photo but the #photodump also says #morethanenough so on the last note I can just say there moments these memories are much more than I can express 🥳🤩🤗
#worldtheatreday",2023-03-2,2023,3,2,Core Influencers,"Smile,Workwear,Fashion,Sleeve,Yellow,Gesture,High-visibility clothing,Collar,Travel,Happy,","Sharing,Gesture,Font,Happy,Poster,Lipstick,Event,Advertising,Fun,Conversation,,Smile,Tartan,Flash photography,Plaid,Entertainment,Event,Fashion design,Long hair,Spokesperson,Fun,,Smile,Workwear,Fashion,Sleeve,Yellow,Gesture,High-visibility clothing,Collar,Travel,Happy,,Shorts,Human,Performing arts,Entertainment,Fun,Leisure,Youth,Event,Stage,Fashion design,,Smile,Watch,Hand,Hairstyle,Outerwear,Arm,Shoulder,Facial expression,Organ,Human,,Smile,Pink,Happy,Fashion design,Entertainment,Performing arts,Leisure,Chair,Event,Fun,,Flash photography,Sleeve,Gesture,Entertainment,Fun,Event,Cap,Performing arts,Electric blue,T-shirt,,Glasses,Vision care,Flash photography,Gesture,Entertainment,Performing arts,Eyewear,Event,Music,Fun,,Smile,Flash photography,Gesture,Entertainment,Happy,Performing arts,Event,Fashion design,Belt,Jewellery,,Smile,Artist,Textile,Beard,Art,Paint,Hat,Wall,Graffiti,Cool,",0.00043448183,0.22577107,0.00091712567,0.5503606,0.22251673,Data/shwetarohira_533824_3067560929648188432_8946_85/2023-03-27_07-23-00_UTC_2.jpg
shwetarohira_533824_3067560929648188432_8946_85,2023-03-27_07-23-00_UTC_1.jpg,85,8946,0,shwetarohira,"Happy Theatres day to all ❤️ #thatsmygirl my debut theatre play which gave me memories that I will cherish all my life. If somebody will ask me what’s the best thing that ever happened to you hands down I would say this play 🙌 Thanks to @bharatdabholkar @ananthmahadevanofficial @mohanazaad @riicha.goel I had this experience of being on the stage and having the best debut one can ask for ❤️ well I can go on with the emotions I faced from happy to scary all of it but the insta says caption too long. Can share numerous photo but the #photodump also says #morethanenough so on the last note I can just say there moments these memories are much more than I can express 🥳🤩🤗
#worldtheatreday",2023-03-2,2023,3,2,Core Influencers,"Sharing,Gesture,Font,Happy,Poster,Lipstick,Event,Advertising,Fun,Conversation,","Sharing,Gesture,Font,Happy,Poster,Lipstick,Event,Advertising,Fun,Conversation,,Smile,Tartan,Flash photography,Plaid,Entertainment,Event,Fashion design,Long hair,Spokesperson,Fun,,Smile,Workwear,Fashion,Sleeve,Yellow,Gesture,High-visibility clothing,Collar,Travel,Happy,,Shorts,Human,Performing arts,Entertainment,Fun,Leisure,Youth,Event,Stage,Fashion design,,Smile,Watch,Hand,Hairstyle,Outerwear,Arm,Shoulder,Facial expression,Organ,Human,,Smile,Pink,Happy,Fashion design,Entertainment,Performing arts,Leisure,Chair,Event,Fun,,Flash photography,Sleeve,Gesture,Entertainment,Fun,Event,Cap,Performing arts,Electric blue,T-shirt,,Glasses,Vision care,Flash photography,Gesture,Entertainment,Performing arts,Eyewear,Event,Music,Fun,,Smile,Flash photography,Gesture,Entertainment,Happy,Performing arts,Event,Fashion design,Belt,Jewellery,,Smile,Artist,Textile,Beard,Art,Paint,Hat,Wall,Graffiti,Cool,",0.00043448183,0.22577107,0.00091712567,0.5503606,0.22251673,Data/shwetarohira_533824_3067560929648188432_8946_85/2023-03-27_07-23-00_UTC_1.jpg
shwetarohira_533824_3067560929648188432_8946_85,2023-03-27_07-23-00_UTC_3.jpg,85,8946,0,shwetarohira,"Happy Theatres day to all ❤️ #thatsmygirl my debut theatre play which gave me memories that I will cherish all my life. If somebody will ask me what’s the best thing that ever happened to you hands down I would say this play 🙌 Thanks to @bharatdabholkar @ananthmahadevanofficial @mohanazaad @riicha.goel I had this experience of being on the stage and having the best debut one can ask for ❤️ well I can go on with the emotions I faced from happy to scary all of it but the insta says caption too long. Can share numerous photo but the #photodump also says #morethanenough so on the last note I can just say there moments these memories are much more than I can express 🥳🤩🤗
#worldtheatreday",2023-03-2,2023,3,2,Core Influencers,"Shorts,Human,Performing arts,Entertainment,Fun,Leisure,Youth,Event,Stage,Fashion design,","Sharing,Gesture,Font,Happy,Poster,Lipstick,Event,Advertising,Fun,Conversation,,Smile,Tartan,Flash photography,Plaid,Entertainment,Event,Fashion design,Long hair,Spokesperson,Fun,,Smile,Workwear,Fashion,Sleeve,Yellow,Gesture,High-visibility clothing,Collar,Travel,Happy,,Shorts,Human,Performing arts,Entertainment,Fun,Leisure,Youth,Event,Stage,Fashion design,,Smile,Watch,Hand,Hairstyle,Outerwear,Arm,Shoulder,Facial expression,Organ,Human,,Smile,Pink,Happy,Fashion design,Entertainment,Performing arts,Leisure,Chair,Event,Fun,,Flash photography,Sleeve,Gesture,Entertainment,Fun,Event,Cap,Performing arts,Electric blue,T-shirt,,Glasses,Vision care,Flash photography,Gesture,Entertainment,Performing arts,Eyewear,Event,Music,Fun,,Smile,Flash photography,Gesture,Entertainment,Happy,Performing arts,Event,Fashion design,Belt,Jewellery,,Smile,Artist,Textile,Beard,Art,Paint,Hat,Wall,Graffiti,Cool,",0.00043448183,0.22577107,0.00091712567,0.5503606,0.22251673,Data/shwetarohira_533824_3067560929648188432_8946_85/2023-03-27_07-23-00_UTC_3.jpg
shwetarohira_533824_3067560929648188432_8946_85,2023-03-27_07-23-00_UTC_8.jpg,85,8946,0,shwetarohira,"Happy Theatres day to all ❤️ #thatsmygirl my debut theatre play which gave me memories that I will cherish all my life. If somebody will ask me what’s the best thing that ever happened to you hands down I would say this play 🙌 Thanks to @bharatdabholkar @ananthmahadevanofficial @mohanazaad @riicha.goel I had this experience of being on the stage and having the best debut one can ask for ❤️ well I can go on with the emotions I faced from happy to scary all of it but the insta says caption too long. Can share numerous photo but the #photodump also says #morethanenough so on the last note I can just say there moments these memories are much more than I can express 🥳🤩🤗
#worldtheatreday",2023-03-2,2023,3,2,Core Influencers,"Smile,Flash photography,Gesture,Entertainment,Happy,Performing arts,Event,Fashion design,Belt,Jewellery,","Sharing,Gesture,Font,Happy,Poster,Lipstick,Event,Advertising,Fun,Conversation,,Smile,Tartan,Flash photography,Plaid,Entertainment,Event,Fashion design,Long hair,Spokesperson,Fun,,Smile,Workwear,Fashion,Sleeve,Yellow,Gesture,High-visibility clothing,Collar,Travel,Happy,,Shorts,Human,Performing arts,Entertainment,Fun,Leisure,Youth,Event,Stage,Fashion design,,Smile,Watch,Hand,Hairstyle,Outerwear,Arm,Shoulder,Facial expression,Organ,Human,,Smile,Pink,Happy,Fashion design,Entertainment,Performing arts,Leisure,Chair,Event,Fun,,Flash photography,Sleeve,Gesture,Entertainment,Fun,Event,Cap,Performing arts,Electric blue,T-shirt,,Glasses,Vision care,Flash photography,Gesture,Entertainment,Performing arts,Eyewear,Event,Music,Fun,,Smile,Flash photography,Gesture,Entertainment,Happy,Performing arts,Event,Fashion design,Belt,Jewellery,,Smile,Artist,Textile,Beard,Art,Paint,Hat,Wall,Graffiti,Cool,",0.00043448183,0.22577107,0.00091712567,0.5503606,0.22251673,Data/shwetarohira_533824_3067560929648188432_8946_85/2023-03-27_07-23-00_UTC_8.jpg
shwetarohira_533824_3067560929648188432_8946_85,2023-03-27_07-23-00_UTC_10.jpg,85,8946,0,shwetarohira,"Happy Theatres day to all ❤️ #thatsmygirl my debut theatre play which gave me memories that I will cherish all my life. If somebody will ask me what’s the best thing that ever happened to you hands down I would say this play 🙌 Thanks to @bharatdabholkar @ananthmahadevanofficial @mohanazaad @riicha.goel I had this experience of being on the stage and having the best debut one can ask for ❤️ well I can go on with the emotions I faced from happy to scary all of it but the insta says caption too long. Can share numerous photo but the #photodump also says #morethanenough so on the last note I can just say there moments these memories are much more than I can express 🥳🤩🤗
#worldtheatreday",2023-03-2,2023,3,2,Core Influencers,"Smile,Tartan,Flash photography,Plaid,Entertainment,Event,Fashion design,Long hair,Spokesperson,Fun,","Sharing,Gesture,Font,Happy,Poster,Lipstick,Event,Advertising,Fun,Conversation,,Smile,Tartan,Flash photography,Plaid,Entertainment,Event,Fashion design,Long hair,Spokesperson,Fun,,Smile,Workwear,Fashion,Sleeve,Yellow,Gesture,High-visibility clothing,Collar,Travel,Happy,,Shorts,Human,Performing arts,Entertainment,Fun,Leisure,Youth,Event,Stage,Fashion design,,Smile,Watch,Hand,Hairstyle,Outerwear,Arm,Shoulder,Facial expression,Organ,Human,,Smile,Pink,Happy,Fashion design,Entertainment,Performing arts,Leisure,Chair,Event,Fun,,Flash photography,Sleeve,Gesture,Entertainment,Fun,Event,Cap,Performing arts,Electric blue,T-shirt,,Glasses,Vision care,Flash photography,Gesture,Entertainment,Performing arts,Eyewear,Event,Music,Fun,,Smile,Flash photography,Gesture,Entertainment,Happy,Performing arts,Event,Fashion design,Belt,Jewellery,,Smile,Artist,Textile,Beard,Art,Paint,Hat,Wall,Graffiti,Cool,",0.00043448183,0.22577107,0.00091712567,0.5503606,0.22251673,Data/shwetarohira_533824_3067560929648188432_8946_85/2023-03-27_07-23-00_UTC_10.jpg
shwetarohira_533824_3067560929648188432_8946_85,2023-03-27_07-23-00_UTC_9.jpg,85,8946,0,shwetarohira,"Happy Theatres day to all ❤️ #thatsmygirl my debut theatre play which gave me memories that I will cherish all my life. If somebody will ask me what’s the best thing that ever happened to you hands down I would say this play 🙌 Thanks to @bharatdabholkar @ananthmahadevanofficial @mohanazaad @riicha.goel I had this experience of being on the stage and having the best debut one can ask for ❤️ well I can go on with the emotions I faced from happy to scary all of it but the insta says caption too long. Can share numerous photo but the #photodump also says #morethanenough so on the last note I can just say there moments these memories are much more than I can express 🥳🤩🤗
#worldtheatreday",2023-03-2,2023,3,2,Core Influencers,"Smile,Artist,Textile,Beard,Art,Paint,Hat,Wall,Graffiti,Cool,","Sharing,Gesture,Font,Happy,Poster,Lipstick,Event,Advertising,Fun,Conversation,,Smile,Tartan,Flash photography,Plaid,Entertainment,Event,Fashion design,Long hair,Spokesperson,Fun,,Smile,Workwear,Fashion,Sleeve,Yellow,Gesture,High-visibility clothing,Collar,Travel,Happy,,Shorts,Human,Performing arts,Entertainment,Fun,Leisure,Youth,Event,Stage,Fashion design,,Smile,Watch,Hand,Hairstyle,Outerwear,Arm,Shoulder,Facial expression,Organ,Human,,Smile,Pink,Happy,Fashion design,Entertainment,Performing arts,Leisure,Chair,Event,Fun,,Flash photography,Sleeve,Gesture,Entertainment,Fun,Event,Cap,Performing arts,Electric blue,T-shirt,,Glasses,Vision care,Flash photography,Gesture,Entertainment,Performing arts,Eyewear,Event,Music,Fun,,Smile,Flash photography,Gesture,Entertainment,Happy,Performing arts,Event,Fashion design,Belt,Jewellery,,Smile,Artist,Textile,Beard,Art,Paint,Hat,Wall,Graffiti,Cool,",0.00043448183,0.22577107,0.00091712567,0.5503606,0.22251673,Data/shwetarohira_533824_3067560929648188432_8946_85/2023-03-27_07-23-00_UTC_9.jpg
shwetarohira_533824_3067560929648188432_8946_85,2023-03-27_07-23-00_UTC_4.jpg,85,8946,0,shwetarohira,"Happy Theatres day to all ❤️ #thatsmygirl my debut theatre play which gave me memories that I will cherish all my life. If somebody will ask me what’s the best thing that ever happened to you hands down I would say this play 🙌 Thanks to @bharatdabholkar @ananthmahadevanofficial @mohanazaad @riicha.goel I had this experience of being on the stage and having the best debut one can ask for ❤️ well I can go on with the emotions I faced from happy to scary all of it but the insta says caption too long. Can share numerous photo but the #photodump also says #morethanenough so on the last note I can just say there moments these memories are much more than I can express 🥳🤩🤗
#worldtheatreday",2023-03-2,2023,3,2,Core Influencers,"Smile,Watch,Hand,Hairstyle,Outerwear,Arm,Shoulder,Facial expression,Organ,Human,","Sharing,Gesture,Font,Happy,Poster,Lipstick,Event,Advertising,Fun,Conversation,,Smile,Tartan,Flash photography,Plaid,Entertainment,Event,Fashion design,Long hair,Spokesperson,Fun,,Smile,Workwear,Fashion,Sleeve,Yellow,Gesture,High-visibility clothing,Collar,Travel,Happy,,Shorts,Human,Performing arts,Entertainment,Fun,Leisure,Youth,Event,Stage,Fashion design,,Smile,Watch,Hand,Hairstyle,Outerwear,Arm,Shoulder,Facial expression,Organ,Human,,Smile,Pink,Happy,Fashion design,Entertainment,Performing arts,Leisure,Chair,Event,Fun,,Flash photography,Sleeve,Gesture,Entertainment,Fun,Event,Cap,Performing arts,Electric blue,T-shirt,,Glasses,Vision care,Flash photography,Gesture,Entertainment,Performing arts,Eyewear,Event,Music,Fun,,Smile,Flash photography,Gesture,Entertainment,Happy,Performing arts,Event,Fashion design,Belt,Jewellery,,Smile,Artist,Textile,Beard,Art,Paint,Hat,Wall,Graffiti,Cool,",0.00043448183,0.22577107,0.00091712567,0.5503606,0.22251673,Data/shwetarohira_533824_3067560929648188432_8946_85/2023-03-27_07-23-00_UTC_4.jpg
shwetarohira_533824_3067560929648188432_8946_85,2023-03-27_07-23-00_UTC_7.jpg,85,8946,0,shwetarohira,"Happy Theatres day to all ❤️ #thatsmygirl my debut theatre play which gave me memories that I will cherish all my life. If somebody will ask me what’s the best thing that ever happened to you hands down I would say this play 🙌 Thanks to @bharatdabholkar @ananthmahadevanofficial @mohanazaad @riicha.goel I had this experience of being on the stage and having the best debut one can ask for ❤️ well I can go on with the emotions I faced from happy to scary all of it but the insta says caption too long. Can share numerous photo but the #photodump also says #morethanenough so on the last note I can just say there moments these memories are much more than I can express 🥳🤩🤗
#worldtheatreday",2023-03-2,2023,3,2,Core Influencers,"Glasses,Vision care,Flash photography,Gesture,Entertainment,Performing arts,Eyewear,Event,Music,Fun,","Sharing,Gesture,Font,Happy,Poster,Lipstick,Event,Advertising,Fun,Conversation,,Smile,Tartan,Flash photography,Plaid,Entertainment,Event,Fashion design,Long hair,Spokesperson,Fun,,Smile,Workwear,Fashion,Sleeve,Yellow,Gesture,High-visibility clothing,Collar,Travel,Happy,,Shorts,Human,Performing arts,Entertainment,Fun,Leisure,Youth,Event,Stage,Fashion design,,Smile,Watch,Hand,Hairstyle,Outerwear,Arm,Shoulder,Facial expression,Organ,Human,,Smile,Pink,Happy,Fashion design,Entertainment,Performing arts,Leisure,Chair,Event,Fun,,Flash photography,Sleeve,Gesture,Entertainment,Fun,Event,Cap,Performing arts,Electric blue,T-shirt,,Glasses,Vision care,Flash photography,Gesture,Entertainment,Performing arts,Eyewear,Event,Music,Fun,,Smile,Flash photography,Gesture,Entertainment,Happy,Performing arts,Event,Fashion design,Belt,Jewellery,,Smile,Artist,Textile,Beard,Art,Paint,Hat,Wall,Graffiti,Cool,",0.00043448183,0.22577107,0.00091712567,0.5503606,0.22251673,Data/shwetarohira_533824_3067560929648188432_8946_85/2023-03-27_07-23-00_UTC_7.jpg
aashnashroff_969148_3042915286672312759_21985_98,2023-02-21_07-16-31_UTC_4.jpg,98,21985,0,aashnashroff,"colour and lehenga of my dreams ✨

wearing @vvanivats
necklace @prerto
bag @outhousejewellery",2023-02-2,2023,2,2,Core Influencers,"Clothing,Arm,Shoulder,Sari,Human body,Neck,Textile,Sleeve,Waist,Trunk,","Joint,Skin,Hand,Arm,One-piece garment,Dress,Neck,Sleeve,Waist,Pink,,Outerwear,Arm,Shoulder,One-piece garment,Neck,Gown,Sari,Waist,Sleeve,Entertainment,,Shoulder,Wedding dress,Neck,Sleeve,Purple,One-piece garment,Gown,Waist,Embellishment,Pink,,Clothing,Arm,Shoulder,Sari,Human body,Neck,Textile,Sleeve,Waist,Trunk,",0.0010795523,0.0018814302,0.49215135,0.50378335,0.001104301,Data/aashnashroff_969148_3042915286672312759_21985_98/2023-02-21_07-16-31_UTC_4.jpg
aashnashroff_969148_3042915286672312759_21985_98,2023-02-21_07-16-31_UTC_3.jpg,98,21985,0,aashnashroff,"colour and lehenga of my dreams ✨

wearing @vvanivats
necklace @prerto
bag @outhousejewellery",2023-02-2,2023,2,2,Core Influencers,"Shoulder,Wedding dress,Neck,Sleeve,Purple,One-piece garment,Gown,Waist,Embellishment,Pink,","Joint,Skin,Hand,Arm,One-piece garment,Dress,Neck,Sleeve,Waist,Pink,,Outerwear,Arm,Shoulder,One-piece garment,Neck,Gown,Sari,Waist,Sleeve,Entertainment,,Shoulder,Wedding dress,Neck,Sleeve,Purple,One-piece garment,Gown,Waist,Embellishment,Pink,,Clothing,Arm,Shoulder,Sari,Human body,Neck,Textile,Sleeve,Waist,Trunk,",0.0010795523,0.0018814302,0.49215135,0.50378335,0.001104301,Data/aashnashroff_969148_3042915286672312759_21985_98/2023-02-21_07-16-31_UTC_3.jpg
aashnashroff_969148_3042915286672312759_21985_98,2023-02-21_07-16-31_UTC_2.jpg,98,21985,0,aashnashroff,"colour and lehenga of my dreams ✨

wearing @vvanivats
necklace @prerto
bag @outhousejewellery",2023-02-2,2023,2,2,Core Influencers,"Outerwear,Arm,Shoulder,One-piece garment,Neck,Gown,Sari,Waist,Sleeve,Entertainment,","Joint,Skin,Hand,Arm,One-piece garment,Dress,Neck,Sleeve,Waist,Pink,,Outerwear,Arm,Shoulder,One-piece garment,Neck,Gown,Sari,Waist,Sleeve,Entertainment,,Shoulder,Wedding dress,Neck,Sleeve,Purple,One-piece garment,Gown,Waist,Embellishment,Pink,,Clothing,Arm,Shoulder,Sari,Human body,Neck,Textile,Sleeve,Waist,Trunk,",0.0010795523,0.0018814302,0.49215135,0.50378335,0.001104301,Data/aashnashroff_969148_3042915286672312759_21985_98/2023-02-21_07-16-31_UTC_2.jpg
aashnashroff_969148_3042915286672312759_21985_98,2023-02-21_07-16-31_UTC_1.jpg,98,21985,0,aashnashroff,"colour and lehenga of my dreams ✨

wearing @vvanivats
necklace @prerto
bag @outhousejewellery",2023-02-2,2023,2,2,Core Influencers,"Joint,Skin,Hand,Arm,One-piece garment,Dress,Neck,Sleeve,Waist,Pink,","Joint,Skin,Hand,Arm,One-piece garment,Dress,Neck,Sleeve,Waist,Pink,,Outerwear,Arm,Shoulder,One-piece garment,Neck,Gown,Sari,Waist,Sleeve,Entertainment,,Shoulder,Wedding dress,Neck,Sleeve,Purple,One-piece garment,Gown,Waist,Embellishment,Pink,,Clothing,Arm,Shoulder,Sari,Human body,Neck,Textile,Sleeve,Waist,Trunk,",0.0010795523,0.0018814302,0.49215135,0.50378335,0.001104301,Data/aashnashroff_969148_3042915286672312759_21985_98/2023-02-21_07-16-31_UTC_1.jpg
diipakhosla_1908495_3020640570621157369_6228_34,2023-01-21_13-40-38_UTC_1.jpg,34,6228,0,diipakhosla,"This picture was taken last year, a creative moment of expressing myself through fashion, and of course, the gorgeous @gucci Jackie bag was a part of it. The fashion cycle is constant but there are still moments that ground us in artistry and tradition. The Gucci Jackie 1961 bag is one such moment.
 
A key design of The House for decades, the Jackie has been reimagined several times over the years. Its newest incarnation, the #GucciJackie1961, beholds the Jackie story, but with a new perspective. An emblematic bag known for its half-moon shape, pared-down silhouette, and sleek piston hardware now carries itself with a non-binary attitude, transcending social constructs and time itself.

The Jackie 1961 boldly takes on any outfit, perfect for any occasion with its timeless elegance. To me, the Gucci Jackie 1961 bag represents an identity that is always growing but nevertheless stays connected to the core of its beauty.",2023-01-2,2023,1,2,Core Influencers,"Smile,Microphone,Sleeve,Standing,Gesture,Military person,Security,Military uniform,Eyewear,Waist,","Smile,Microphone,Sleeve,Standing,Gesture,Military person,Security,Military uniform,Eyewear,Waist,,Glasses,Hairstyle,Shoulder,Vision care,Flower,Standing,Flash photography,Eyewear,Waist,Flower Arranging,",0.0021379415,0.0037260717,0.5071879,0.48476115,0.0021869538,Data/diipakhosla_1908495_3020640570621157369_6228_34/2023-01-21_13-40-38_UTC_1.jpg
diipakhosla_1908495_3020640570621157369_6228_34,2023-01-21_13-40-38_UTC_2.jpg,34,6228,0,diipakhosla,"This picture was taken last year, a creative moment of expressing myself through fashion, and of course, the gorgeous @gucci Jackie bag was a part of it. The fashion cycle is constant but there are still moments that ground us in artistry and tradition. The Gucci Jackie 1961 bag is one such moment.
 
A key design of The House for decades, the Jackie has been reimagined several times over the years. Its newest incarnation, the #GucciJackie1961, beholds the Jackie story, but with a new perspective. An emblematic bag known for its half-moon shape, pared-down silhouette, and sleek piston hardware now carries itself with a non-binary attitude, transcending social constructs and time itself.

The Jackie 1961 boldly takes on any outfit, perfect for any occasion with its timeless elegance. To me, the Gucci Jackie 1961 bag represents an identity that is always growing but nevertheless stays connected to the core of its beauty.",2023-01-2,2023,1,2,Core Influencers,"Glasses,Hairstyle,Shoulder,Vision care,Flower,Standing,Flash photography,Eyewear,Waist,Flower Arranging,","Smile,Microphone,Sleeve,Standing,Gesture,Military person,Security,Military uniform,Eyewear,Waist,,Glasses,Hairstyle,Shoulder,Vision care,Flower,Standing,Flash photography,Eyewear,Waist,Flower Arranging,",0.0021379415,0.0037260717,0.5071879,0.48476115,0.0021869538,Data/diipakhosla_1908495_3020640570621157369_6228_34/2023-01-21_13-40-38_UTC_2.jpg
diipakhosla_1908495_3038758805160691174_6162_62,2023-02-15_13-38-20_UTC_2.jpg,62,6162,0,diipakhosla,"Love at first sniff 💕 @olegbuller and I've been on the hunt for the ultimate scent and finally found it in #BOSSTheScent Magnetic! Get ready to experience the power of attraction!
@boss #BeYourOwnBOSS @theperfumeshop",2023-02-1,2023,2,1,Core Influencers,"Skin,Lip,Hand,Eyebrow,Bottle,Organ,Eyelash,Fluid,Alcoholic beverage,Liquid,","Arm,Coat,Gesture,Interaction,Flash photography,Happy,Formal wear,Blazer,Thigh,Fashion design,,Skin,Lip,Hand,Eyebrow,Bottle,Organ,Eyelash,Fluid,Alcoholic beverage,Liquid,,Hand,Fluid,Finger,Camera accessory,Communication Device,Nail,Drink,Alcoholic beverage,Wrist,Thumb,",0.0014346871,0.0025003527,0.0030282822,0.4729044,0.52013224,Data/diipakhosla_1908495_3038758805160691174_6162_62/2023-02-15_13-38-20_UTC_2.jpg
diipakhosla_1908495_3038758805160691174_6162_62,2023-02-15_13-38-20_UTC_3.jpg,62,6162,0,diipakhosla,"Love at first sniff 💕 @olegbuller and I've been on the hunt for the ultimate scent and finally found it in #BOSSTheScent Magnetic! Get ready to experience the power of attraction!
@boss #BeYourOwnBOSS @theperfumeshop",2023-02-1,2023,2,1,Core Influencers,"Hand,Fluid,Finger,Camera accessory,Communication Device,Nail,Drink,Alcoholic beverage,Wrist,Thumb,","Arm,Coat,Gesture,Interaction,Flash photography,Happy,Formal wear,Blazer,Thigh,Fashion design,,Skin,Lip,Hand,Eyebrow,Bottle,Organ,Eyelash,Fluid,Alcoholic beverage,Liquid,,Hand,Fluid,Finger,Camera accessory,Communication Device,Nail,Drink,Alcoholic beverage,Wrist,Thumb,",0.0014346871,0.0025003527,0.0030282822,0.4729044,0.52013224,Data/diipakhosla_1908495_3038758805160691174_6162_62/2023-02-15_13-38-20_UTC_3.jpg
diipakhosla_1908495_3038758805160691174_6162_62,2023-02-15_13-38-20_UTC_1.jpg,62,6162,0,diipakhosla,"Love at first sniff 💕 @olegbuller and I've been on the hunt for the ultimate scent and finally found it in #BOSSTheScent Magnetic! Get ready to experience the power of attraction!
@boss #BeYourOwnBOSS @theperfumeshop",2023-02-1,2023,2,1,Core Influencers,"Arm,Coat,Gesture,Interaction,Flash photography,Happy,Formal wear,Blazer,Thigh,Fashion design,","Arm,Coat,Gesture,Interaction,Flash photography,Happy,Formal wear,Blazer,Thigh,Fashion design,,Skin,Lip,Hand,Eyebrow,Bottle,Organ,Eyelash,Fluid,Alcoholic beverage,Liquid,,Hand,Fluid,Finger,Camera accessory,Communication Device,Nail,Drink,Alcoholic beverage,Wrist,Thumb,",0.0014346871,0.0025003527,0.0030282822,0.4729044,0.52013224,Data/diipakhosla_1908495_3038758805160691174_6162_62/2023-02-15_13-38-20_UTC_1.jpg
shwetarohira_533824_2972586414074289737_14457_76,2022-11-16_06-25-36_UTC.jpg,76,14457,0,shwetarohira,"The Reunion by Anas Kamal @anaskamal567 

Do you believe in ghosts? Do you think some places are haunted ? Do you believe in super natural powers? 

The reading world is clearly clear about this book and the extent to which this novel will scare you Co relates directly to whether you believe in these events. However writer convinces you into this world with his simple narration style. The chapters are short and the twist and turns are in abundance. It’s a story of five friends Maya, Ravi, Riya, Shreya and Mayank who met for a reunion after ten long years. It a story of how their joyous moment turned out to be the worst nightmare. I can’t disclose more as I might land up giving spoilers so rather you’ll buy your spoiled and spook yourselves as once you begin to read the author traps you in his dark plot. I rate it high as a horror book it’s done it’s job amazingly well.",2022-11-1,2022,11,1,Core Influencers,"Publication,Sleeve,Book,Gadget,Eyelash,Jewellery,Fashion design,Book cover,Event,Advertising,","Publication,Sleeve,Book,Gadget,Eyelash,Jewellery,Fashion design,Book cover,Event,Advertising,",0.51818645,0.0073054344,0.008848421,0.46137178,0.004287877,Data/shwetarohira_533824_2972586414074289737_14457_76/2022-11-16_06-25-36_UTC.jpg
